rate_date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SOS,SRD,SSP,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XCG,XOF,XPF,YER,ZAR,ZMW,ZWG,XAU,XAG,XPD,XPT
2001-12-12,3.2825,4245.53,122.53,505.9,1.5999,25.771,0.8933,1.7267,1.5954,1.088,1.9558,1.8061,50.812,0.33607,724.74,0.8938,1.6365,6.0882,2.1289,0.8938,42.894,6.097,2770.74,1.7876,1.4042,288.03,1.4774,597.65,7.3983,2070.32,305.32,20.557,110.26,32.891,158.85,7.4482,14.7646,68.777,3.8135,8.5358,7.5641,2.0498,0.62141,0.62141,1.938,0.62141,1.2538,0.6207,14.9507,1750.73,7.1313,165.51,6.9709,14.2329,23.998,248.02,9079,3.7743,0.62141,42.894,0.2792,1564.79,94.52,0.62141,41.899,0.6337,112.52,70.396,42.887,3427.7,491.96,1.9666,1137.29,0.27407,0.72978,133.75,6796,1350.74,82.7,40.221,9.9972,0.57615,10.2689,11.6826,2527.8,61.031,6.0113,983.8,7.1801,42.531,26.249,10.52,59.614,8.1856,3.3993,20558,9.9972,103.84,12.3648,8.0124,67.844,2.1325,0.34366,0.8938,3.0648,3.471,46.462,54.234,3.6263,4203.08,3.2534,14162,59.424,26.871,403.33,3.3517,4.2562,5.0937,2.6741,9.3804,1.6365,0.62141,13.965,2341.74,3.3666,4.2465,24.408,7.818,44.741,9.9972,39.082,2.2118,3.9698,1.2963,2.0509,1.2781,5.5361,30.688,819.2,4.7431,1526.37,0.8938,12.4873,611.4,92671,13465,133.16,3.2177,655.96,2.3937,1.9342,655.96,119.25,150.76,9.9372,6.9019,15.3427,0.00335,0.22115,0.0023,0.00208
2001-12-13,3.2897,4254.83,122.69,506.83,1.6034,26.019,0.89525,1.7242,1.5989,1.088,1.9558,1.8165,50.924,0.3368,726.55,0.89575,1.6398,6.1018,2.144,0.89575,43.0,6.1568,2770.74,1.7915,1.4046,286.5,1.477,600.93,7.4159,2075.17,306.04,20.602,110.26,32.74,159.19,7.4441,14.799,68.672,3.8191,8.5545,7.5816,2.0416,0.62123,0.62123,1.9449,0.62123,1.2538,0.61969,15.1698,1754.57,7.1486,166.06,6.9866,14.2679,23.488,246.89,9146,3.7857,0.62123,43.0,0.27981,1568.27,93.66,0.62123,42.135,0.63509,112.98,70.53,42.978,3435.22,491.01,1.9708,1138.96,0.27461,0.73308,134.05,6808,1354.19,82.89,40.309,10.2654,0.57667,10.275,11.7016,2527.8,61.164,6.0245,985.94,7.1962,42.531,26.315,10.543,59.899,8.1815,3.4076,20603,10.2654,102.94,12.3956,8.0151,67.993,2.1349,0.34442,0.89575,3.0703,3.436,46.604,54.372,3.6157,4203.33,3.2605,14193,59.424,26.974,404.55,3.3591,4.2655,5.1057,2.6741,9.3755,1.6398,0.62123,13.965,2346.88,3.3666,4.2465,24.408,7.8352,44.819,10.2654,39.119,2.2153,3.9698,1.2968,2.0573,1.2717,5.5531,30.761,820.82,4.755,1529.86,0.89575,12.5034,612.77,92671,13494,133.49,3.1978,655.96,2.3986,1.9342,655.96,119.02,151.09,10.1412,6.9019,15.3427,0.00333,0.21868,0.00244,0.00206
2001-12-14,3.3022,4271.03,123.21,508.25,1.6095,27.251,0.89866,1.7321,1.605,1.088,1.9558,1.8014,51.117,0.33809,729.11,0.89916,1.6478,6.1252,2.1438,0.89916,43.182,6.3397,2770.74,1.7983,1.4087,290.2,1.4748,603.18,7.4442,2084.35,307.32,20.681,110.26,32.716,159.8,7.4414,14.8572,69.022,4.0117,8.587,7.6113,2.0541,0.62169,0.62169,1.9558,0.62169,1.2538,0.62002,15.5119,1761.24,7.1774,166.51,7.0128,14.326,23.108,246.45,9237,3.8065,0.62169,43.182,0.28088,1574.26,93.7,0.62169,42.193,0.63751,114.11,70.712,43.143,3448.29,490.64,1.9782,1149.16,0.27563,0.73704,134.63,6830,1358.73,83.21,40.462,11.0912,0.57844,10.288,11.7382,2527.8,60.764,6.0474,989.69,7.2232,42.531,26.424,10.5831,60.063,8.1948,3.419,20681,11.0912,102.77,12.4465,8.0178,68.281,2.15,0.34573,0.89916,3.0832,3.4583,46.783,54.575,3.6189,4216.18,3.273,14247,59.781,27.168,406.21,3.3719,4.2817,5.0854,2.6741,9.4159,1.6478,0.62169,13.965,2355.81,3.3666,4.2465,24.408,7.865,44.977,11.0912,39.361,2.2227,3.9698,1.3023,2.067,1.2757,5.5729,30.902,823.97,4.7731,1535.67,0.89916,12.5388,615.11,92671,13545,134.03,3.219,655.96,2.4076,1.9342,655.96,118.93,151.67,10.5406,6.9019,15.3427,0.00334,0.22104,0.0024,0.00208
2001-12-15,3.3032,4271.03,123.21,508.16,1.6095,27.251,0.89866,1.7321,1.605,1.088,1.9558,1.8014,51.117,0.33809,729.43,0.89916,1.6478,6.1252,2.1438,0.89916,43.182,6.3397,2770.74,1.7983,1.4087,290.2,1.4742,603.18,7.4485,2086.51,307.47,20.681,110.26,32.699,159.8,7.4406,14.8572,69.022,4.0133,8.587,7.6113,2.0541,0.62169,0.62147,1.9566,0.62147,1.2538,0.62002,15.5119,1761.24,7.1774,166.51,7.015,14.326,23.108,246.32,9237,3.8065,0.62147,43.184,0.28088,1574.75,93.62,0.62147,42.193,0.63751,114.21,70.724,43.159,3448.29,490.64,1.9782,1150.13,0.27571,0.73704,134.68,6830,1359.15,83.21,40.462,11.0912,0.57844,10.288,11.7459,2527.8,60.764,6.0474,989.69,7.2254,42.531,26.424,10.5831,60.07,8.1948,3.4201,20681,11.0912,102.77,12.4465,8.0178,68.281,2.1506,0.34573,0.89916,3.0832,3.4583,46.783,54.618,3.6237,4216.18,3.273,14247,59.781,27.189,406.21,3.3729,4.2817,5.0854,2.6741,9.4198,1.6487,0.62169,13.965,2355.81,3.3666,4.2465,24.408,7.865,44.977,11.0912,39.374,2.23,3.9698,1.3023,2.067,1.2757,5.5729,30.91,824.15,4.7729,1533.07,0.89945,12.5388,615.26,92671,13545,134.03,3.219,655.96,2.4076,1.9342,655.96,118.93,151.67,10.5667,6.9019,15.3427,0.00334,0.22104,0.0024,0.00208
2001-12-16,3.3036,4271.03,123.21,508.16,1.6095,27.251,0.89866,1.7324,1.605,1.088,1.9558,1.8014,51.117,0.33809,729.5,0.89916,1.6478,6.1252,2.1438,0.89916,43.182,6.3397,2770.74,1.7983,1.4088,290.2,1.4741,603.18,7.4485,2086.51,307.5,20.681,110.26,32.699,159.8,7.4403,14.8572,69.022,4.0139,8.587,7.6113,2.0541,0.62169,0.62144,1.9569,0.62144,1.2538,0.62002,15.5119,1761.24,7.1774,166.51,7.0157,14.326,23.108,246.32,9237,3.8065,0.62144,43.189,0.28088,1574.99,93.62,0.62144,42.193,0.63751,114.26,70.732,43.164,3448.29,490.64,1.9782,1150.13,0.27573,0.73704,134.7,6830,1359.36,83.21,40.462,11.0912,0.57844,10.288,11.7471,2527.8,60.764,6.0474,989.69,7.2254,42.531,26.424,10.5831,60.076,8.1948,3.4201,20681,11.0912,102.77,12.4465,8.0175,68.281,2.1506,0.34573,0.89916,3.0832,3.4583,46.783,54.623,3.6235,4216.18,3.273,14247,59.781,27.197,406.21,3.3733,4.2817,5.0854,2.6741,9.4229,1.6492,0.62169,13.965,2355.81,3.3666,4.2465,24.408,7.865,44.977,11.0912,39.374,2.2302,3.9698,1.3023,2.067,1.2757,5.5729,30.91,824.24,4.7729,1533.23,0.89954,12.5388,615.34,92671,13545,134.03,3.219,655.96,2.4076,1.9342,655.96,118.93,151.67,10.5678,6.9019,15.3427,0.00334,0.22104,0.0024,0.00208
2001-12-17,3.3139,4286.19,123.15,509.74,1.6152,27.4,0.90201,1.7398,1.6107,1.088,1.9558,1.8077,51.276,0.33929,731.78,0.90236,1.6565,6.1491,2.1367,0.90236,43.32,6.4144,2770.74,1.8047,1.4117,291.37,1.4753,603.11,7.4722,2095.02,308.51,20.754,110.26,32.543,160.37,7.4446,14.9121,69.131,4.0866,8.6175,7.6393,2.059,0.62142,0.62142,1.9647,0.62142,1.2538,0.61955,15.5676,1773.11,7.2045,167.0,7.0378,14.3807,23.191,245.95,9245,3.8176,0.62142,43.32,0.28189,1580.6,92.91,0.62142,42.344,0.63977,115.01,70.826,43.318,3460.54,490.58,1.9852,1156.57,0.27656,0.73939,135.21,6858,1363.28,83.46,40.606,10.7437,0.58049,10.3064,11.7784,2527.8,60.98,6.0496,994.09,7.2489,42.531,26.527,10.6207,60.287,8.2231,3.4314,20777,10.7437,103.14,12.4944,8.0264,68.509,2.1575,0.34696,0.90236,3.0951,3.5043,46.968,54.775,3.6132,4218.16,3.2846,14277,59.781,27.353,407.65,3.3838,4.2969,5.1058,2.6741,9.4464,1.6565,0.62142,13.965,2364.17,3.3666,4.2465,24.408,7.8956,45.122,10.7437,39.545,2.2372,3.9698,1.3043,2.0763,1.2868,5.5929,31.061,826.82,4.7924,1533.54,0.90236,12.5581,617.35,92671,13602,134.54,3.2304,655.96,2.4183,1.9342,655.96,118.92,152.21,10.8099,6.9019,15.3427,0.00332,0.21664,0.00234,0.00208
2001-12-18,3.3136,4285.74,123.0,509.78,1.615,27.437,0.9021,1.7428,1.6105,1.088,1.9558,1.8229,51.271,0.33925,731.71,0.90226,1.6576,6.1464,2.1183,0.90226,43.311,6.4542,2770.74,1.8045,1.4144,290.59,1.4747,602.08,7.4721,2093.16,308.56,20.752,110.26,32.093,160.35,7.4423,14.9124,68.995,4.0896,8.6166,7.6394,2.0645,0.61991,0.61991,1.9617,0.61991,1.2538,0.61963,15.5939,1772.92,7.2054,167.07,7.0374,14.3829,23.008,245.39,9194,3.8188,0.61991,43.311,0.28186,1580.43,92.35,0.61991,42.306,0.6397,115.31,70.897,43.313,3460.17,492.55,1.985,1160.07,0.2765,0.73832,135.28,6857,1363.53,83.46,40.602,11.0482,0.58021,10.3035,11.7815,2527.8,60.91,6.0489,993.99,7.2485,42.531,26.532,10.6196,60.421,8.2145,3.4303,20775,11.0482,104.26,12.4967,8.0117,68.501,2.1614,0.34692,0.90226,3.0952,3.5245,46.622,54.769,3.595,4217.74,3.2842,14275,59.987,27.353,407.61,3.3835,4.2965,5.1231,2.6741,9.4521,1.6576,0.61991,13.965,2363.92,3.3666,4.2465,24.408,7.8921,45.113,11.0482,39.545,2.237,3.9698,1.3042,2.078,1.2933,5.5849,31.138,826.7,4.7812,1531.71,0.90226,12.5604,617.68,92671,13601,134.56,3.2391,655.96,2.4168,1.9342,655.96,119.39,152.19,10.9569,6.9019,15.3427,0.00331,0.21615,0.00235,0.0021
2001-12-19,3.3058,4275.71,122.8,508.64,1.6113,27.538,0.90057,1.7455,1.6068,1.088,1.9558,1.8076,51.174,0.33846,730.13,0.90015,1.6517,6.1322,2.1021,0.90015,43.194,6.5088,2770.74,1.8003,1.4159,288.05,1.4745,598.13,7.4525,2087.61,307.94,20.703,110.26,31.986,159.97,7.4428,14.8795,68.721,4.0789,8.5964,7.6224,2.0608,0.61996,0.61996,1.9515,0.61996,1.2538,0.62098,15.5824,1768.77,7.1202,166.66,7.0206,14.353,22.954,245.49,9153,3.8218,0.61996,43.194,0.2812,1577.23,91.39,0.61996,42.215,0.63821,115.12,70.691,43.212,3452.07,492.98,1.9803,1158.64,0.27594,0.73622,135.07,6841,1360.19,83.27,40.507,11.2563,0.57785,10.277,11.7548,2527.8,60.841,6.0348,991.66,7.2312,42.531,26.479,10.5947,59.563,8.1941,3.4216,20726,11.2563,104.01,12.4711,7.997,68.27,2.1606,0.34611,0.90015,3.0889,3.4648,46.334,54.581,3.5797,4206.39,3.2765,14242,59.846,27.265,406.65,3.3756,4.2864,5.1189,2.6741,9.4606,1.6517,0.61996,13.965,2358.39,3.3666,4.2465,24.408,7.8736,45.007,11.2563,39.44,2.2285,3.9698,1.2997,2.075,1.3036,5.5816,31.088,824.77,4.7757,1535.47,0.90015,12.5296,616.27,92671,13570,134.27,3.2315,655.96,2.4121,1.9342,655.96,119.5,152.21,11.1934,6.9019,15.3427,0.00329,0.21286,0.00236,0.0021
2001-12-20,3.301,4269.53,122.62,507.95,1.6089,27.595,0.89873,1.7591,1.6044,1.088,1.9558,1.8084,51.1,0.33797,729.02,0.89885,1.6495,6.1236,2.1,0.89885,43.139,6.6188,2770.74,1.7977,1.4166,287.66,1.4714,597.12,7.4416,2084.84,307.59,20.674,110.26,32.269,159.74,7.4393,14.86,68.676,4.0961,8.584,7.6123,2.0625,0.62066,0.62066,1.9381,0.62066,1.2538,0.62137,14.2238,1766.22,7.1115,166.49,7.01,14.336,22.921,246.22,9157,3.8228,0.62066,43.139,0.28079,1574.95,90.77,0.62066,42.153,0.63728,115.17,70.517,43.15,3447.09,492.82,1.9775,1160.73,0.27555,0.73642,134.95,6831,1361.02,83.16,40.448,12.1412,0.57702,10.2782,11.7351,2527.8,60.847,6.0261,990.23,7.2203,42.531,26.449,10.5794,59.474,8.2248,3.4171,20697,12.1412,103.86,12.4569,7.9807,68.236,2.171,0.34561,0.89885,3.0853,3.4638,46.14,54.568,3.5697,4189.9,3.2718,14221,59.846,27.233,406.06,3.3707,4.2802,5.1196,2.6741,9.4798,1.6495,0.62066,13.965,2354.98,3.3666,4.2465,24.408,7.8649,44.942,12.1412,39.429,2.2232,3.9698,1.3001,2.0739,1.3235,5.5712,31.045,823.51,4.7635,1532.39,0.89885,12.5865,615.41,92671,13550,134.11,3.2269,655.96,2.4269,1.9342,655.96,119.46,151.99,11.5401,6.9019,15.3427,0.0033,0.2103,0.00236,0.00211
2001-12-21,3.2919,4257.74,122.37,506.57,1.6045,27.546,0.89575,1.7629,1.6,1.088,1.9558,1.8219,50.959,0.33703,727.18,0.89637,1.6472,6.1069,2.0933,0.89637,43.033,6.6583,2770.74,1.7927,1.4153,274.29,1.4676,598.65,7.4186,2079.23,306.85,20.616,110.26,32.423,159.3,7.4457,14.821,68.491,4.0781,8.5603,7.5922,2.0626,0.61924,0.61924,1.9272,0.61924,1.2538,0.61903,14.1852,1761.34,7.0935,165.98,6.9897,14.3003,22.857,246.36,9165,3.8526,0.61924,43.033,0.28002,1570.6,90.87,0.61924,42.041,0.63553,115.62,70.288,43.031,3437.57,493.1,1.972,1162.87,0.27494,0.73403,134.62,6812,1356.48,82.93,40.337,11.1597,0.57624,10.2638,11.6982,2527.8,60.679,6.0094,987.5,7.1994,42.531,26.385,10.5502,59.295,8.2084,3.4047,20639,11.1597,103.8,12.4262,7.9931,68.083,2.1671,0.34465,0.89637,3.0783,3.4878,45.865,54.426,3.5576,4177.66,3.2628,14182,59.846,27.129,405.92,3.3614,4.2684,5.1212,2.6741,9.4982,1.6472,0.61924,13.965,2348.48,3.3666,4.2465,24.408,7.8432,44.818,11.1597,39.444,2.2157,3.9698,1.2964,2.0701,1.3251,5.5426,31.073,820.36,4.7502,1527.06,0.89637,12.5939,613.94,92671,13516,133.77,3.2448,655.96,2.4023,1.9342,655.96,119.53,151.57,11.33,6.9019,15.3427,0.00331,0.21517,0.00236,0.00211
2001-12-22,3.2913,4257.74,122.37,506.45,1.6045,27.546,0.89575,1.7625,1.6,1.088,1.9558,1.8219,50.959,0.33703,727.04,0.89637,1.6472,6.1069,2.0933,0.89637,43.033,6.6583,2770.74,1.7927,1.4155,274.29,1.468,598.65,7.4165,2078.02,306.86,20.616,110.26,32.41,159.3,7.4459,14.821,68.491,4.0773,8.5603,7.5922,2.0626,0.61924,0.61926,1.9268,0.61926,1.2538,0.61903,14.1852,1761.34,7.0935,165.98,6.9883,14.3003,22.857,246.37,9165,3.8526,0.61926,43.016,0.28002,1570.32,90.67,0.61926,42.041,0.63553,115.65,70.265,43.02,3437.57,493.1,1.972,1162.75,0.27489,0.73403,134.58,6812,1356.24,82.93,40.337,11.1597,0.57624,10.2638,11.7046,2527.8,60.679,6.0094,987.5,7.198,42.531,26.385,10.5502,59.285,8.2084,3.4041,20639,11.1597,103.8,12.4262,7.9922,68.083,2.1643,0.34465,0.89637,3.0783,3.4878,45.865,54.378,3.5539,4177.66,3.2628,14182,59.846,27.127,405.92,3.3608,4.2684,5.1212,2.6741,9.4999,1.6462,0.61924,13.965,2348.48,3.3666,4.2465,24.408,7.8432,44.818,11.1597,39.436,2.2288,3.9698,1.2964,2.0701,1.3251,5.5426,31.078,820.2,4.7487,1526.76,0.89621,12.5939,613.93,92671,13516,133.77,3.2448,655.96,2.4023,1.9342,655.96,119.53,151.57,11.2185,6.9019,15.3427,0.00331,0.21517,0.00236,0.00211
2001-12-23,3.2905,4257.74,122.37,506.45,1.6045,27.546,0.89575,1.7629,1.6,1.088,1.9558,1.8219,50.959,0.33703,726.86,0.89637,1.6472,6.1069,2.0933,0.89637,43.033,6.6583,2770.74,1.7927,1.4153,274.29,1.4679,598.65,7.4165,2078.02,306.79,20.616,110.26,32.41,159.3,7.4471,14.821,68.491,4.0601,8.5603,7.5922,2.0626,0.61924,0.61918,1.9219,0.61918,1.2538,0.61903,14.1852,1761.34,7.0935,165.98,6.9866,14.3003,22.857,246.37,9165,3.8526,0.61918,43.006,0.28002,1569.94,90.67,0.61918,42.041,0.63553,115.67,70.248,43.008,3437.57,493.1,1.972,1162.75,0.27486,0.73403,134.55,6812,1355.91,82.93,40.337,11.1597,0.57624,10.2638,11.7018,2527.8,60.679,6.0094,987.5,7.198,42.531,26.385,10.5502,59.271,8.2084,3.4041,20639,11.1597,103.8,12.4262,7.9931,68.083,2.1643,0.34465,0.89637,3.0783,3.4878,45.865,54.365,3.5542,4177.66,3.2628,14182,59.846,27.107,405.92,3.36,4.2684,5.1212,2.6741,9.501,1.6459,0.61924,13.965,2348.48,3.3666,4.2465,24.408,7.8432,44.818,11.1597,39.436,2.2282,3.9698,1.2964,2.0701,1.3251,5.5426,31.078,820.0,4.7475,1526.4,0.89599,12.5939,613.93,92671,13516,133.77,3.2448,655.96,2.4023,1.9342,655.96,119.53,151.57,11.2802,6.9019,15.3427,0.00331,0.21517,0.00236,0.00211
2001-12-24,3.2688,4227.79,121.03,502.68,1.5932,27.69,0.88949,1.7521,1.5908,1.088,1.9558,1.7885,50.6,0.33466,722.05,0.89006,1.6359,6.0637,2.0805,0.89006,42.754,6.2601,2770.74,1.7801,1.4112,272.36,1.4701,593.68,7.3656,2061.64,304.8,20.471,110.26,32.228,158.18,7.44,14.7186,68.382,4.0442,8.5001,7.5208,2.0601,0.61662,0.61662,1.8952,0.61662,1.2538,0.61985,14.4253,1748.95,7.0452,165.05,6.94,14.2033,23.231,245.75,9125,3.854,0.61662,42.754,0.27805,1559.0,90.35,0.61662,41.743,0.63105,115.2,69.735,42.716,3413.38,497.7,1.9581,1157.38,0.27319,0.72611,133.72,6764,1347.67,82.35,40.053,10.6585,0.57226,10.2616,11.6301,2527.8,59.891,5.9991,980.84,7.1482,42.531,26.207,10.476,59.378,8.1231,3.3837,20293,10.6585,103.05,12.3423,7.9848,67.717,2.1479,0.34223,0.89006,3.0598,3.4233,45.475,53.848,3.5366,4139.51,3.2398,13952,59.846,26.911,403.06,3.3377,4.2384,5.092,2.6741,9.4972,1.6359,0.61662,13.965,2331.95,3.3666,4.2465,24.408,7.7854,44.503,10.6585,39.172,2.2128,3.9698,1.2947,2.0575,1.3157,5.5129,30.934,813.98,4.7163,1509.17,0.89006,12.4328,610.09,92671,13415,132.86,3.2131,655.96,2.4032,1.9342,655.96,120.64,150.13,11.0421,6.9019,15.3427,0.00327,0.20724,0.0023,0.00207
2001-12-25,3.2554,4227.79,120.53,500.43,1.5932,27.69,0.88583,1.744,1.5908,1.088,1.9558,1.7885,50.393,0.33329,719.04,0.89006,1.6359,6.0393,2.072,0.89006,42.754,6.2601,2770.74,1.7801,1.4082,272.36,1.4716,591.24,7.3356,2051.95,303.58,20.471,110.26,32.124,158.18,7.4415,14.7186,68.194,4.0354,8.5001,7.49,2.0601,0.61662,0.61491,1.873,0.61491,1.2538,0.61985,14.4253,1741.79,7.0452,165.05,6.9116,14.2033,23.231,245.32,9069,3.8409,0.61491,42.596,0.27805,1552.53,90.04,0.61491,41.743,0.62847,114.93,69.45,42.536,3413.38,497.7,1.9581,1153.03,0.27233,0.72611,133.24,6764,1342.08,82.02,40.053,10.6585,0.56992,10.2471,11.5822,2527.8,59.646,5.9991,976.83,7.1482,42.531,26.207,10.476,59.135,8.0864,3.3703,20210,10.6585,103.05,12.3423,7.9873,67.717,2.1383,0.34223,0.88642,3.0477,3.4233,45.314,53.505,3.5285,4139.51,3.2266,13895,59.846,26.778,403.06,3.3241,4.2384,5.092,2.6741,9.4959,1.6298,0.61662,13.965,2331.95,3.3666,4.2465,24.408,7.7854,44.321,10.6585,39.003,2.2038,3.9698,1.2923,2.0575,1.3076,5.5129,30.812,810.59,4.7014,1502.96,0.88642,12.3819,608.0,92671,13360,132.86,3.2131,655.96,2.4032,1.9342,655.96,120.64,149.52,10.8657,6.9019,15.3427,0.00325,0.20492,0.00225,0.00205
2001-12-26,3.248,4227.79,120.26,499.2,1.5932,27.578,0.88382,1.7398,1.5908,1.088,1.9558,1.7885,50.279,0.33254,717.42,0.89006,1.6359,6.0259,2.0613,0.89006,42.754,6.2601,2770.74,1.7801,1.4079,272.36,1.4737,587.72,7.3189,2047.44,302.9,20.471,110.26,32.065,158.18,7.434,14.7186,68.04,4.0318,8.5001,7.4731,2.0601,0.61662,0.61286,1.8654,0.61286,1.2538,0.61985,14.4253,1737.85,7.0452,165.05,6.8959,14.2033,23.231,245.04,9024,3.8405,0.61286,42.513,0.27805,1549.38,89.92,0.61286,41.743,0.62705,114.94,69.292,42.444,3413.38,497.7,1.9581,1152.5,0.27172,0.72611,132.98,6764,1338.83,81.83,40.053,10.6585,0.56863,10.2277,11.5532,2527.8,59.511,5.9991,974.62,7.1482,42.531,26.207,10.476,59.001,8.0675,3.3623,20164,10.6585,103.05,12.3423,7.9793,67.717,2.1323,0.34223,0.88441,3.0412,3.4233,45.257,53.384,3.523,4102.98,3.2193,13864,59.846,26.719,403.06,3.3166,4.2384,5.0699,2.6741,9.5013,1.6277,0.61662,13.965,2331.95,3.3666,4.2465,24.408,7.7854,44.221,10.6585,38.911,2.1939,3.9698,1.2892,2.0575,1.2955,5.5129,30.757,808.75,4.6865,1499.56,0.88441,12.4073,606.92,92671,13330,132.86,3.2131,655.96,2.4032,1.9342,655.96,120.64,149.18,10.7608,6.9019,15.3427,0.00324,0.20419,0.00224,0.00204
2001-12-27,3.2418,4192.99,120.01,497.61,1.5801,27.578,0.88213,1.7385,1.5794,1.088,1.9558,1.7647,50.183,0.33191,716.05,0.88273,1.6315,6.0149,2.0527,0.88273,42.562,6.1816,2770.74,1.7655,1.4085,270.12,1.4749,582.58,7.3033,2043.76,302.44,20.303,110.26,32.108,156.88,7.4242,14.5994,68.056,4.0246,8.4301,7.4598,2.0493,0.60983,0.60983,1.8487,0.60983,1.2538,0.6093,15.0174,1734.55,6.9888,163.49,6.8835,14.0901,22.686,245.06,9195,3.8437,0.60983,42.562,0.27577,1546.43,89.89,0.60983,41.405,0.62586,115.64,69.157,42.365,3385.29,492.21,1.942,1160.9,0.27119,0.71501,132.79,6709,1336.11,81.68,39.723,10.5928,0.56755,10.2123,11.5284,2527.8,59.876,5.9497,972.77,7.09,42.531,26.0,10.3897,58.805,8.0828,3.357,20126,10.5928,102.2,12.2443,7.9636,67.553,2.1302,0.33941,0.88273,3.0363,3.4082,45.359,53.25,3.5165,4090.04,3.2132,13837,59.846,26.697,399.75,3.3103,4.2035,5.0799,2.6741,9.4681,1.6315,0.60983,13.965,2312.76,3.3666,4.2465,24.408,7.7239,44.137,10.5928,38.969,2.1961,3.9698,1.2913,2.0424,1.2763,5.4642,30.807,807.8,4.6826,1507.9,0.88273,12.4855,606.03,92671,13307,131.8,3.0984,655.96,2.3648,1.9342,655.96,119.31,150.02,10.5606,6.9019,15.3427,0.00324,0.20439,0.00218,0.00202
2001-12-28,3.2421,4193.36,120.17,497.29,1.5802,27.866,0.88208,1.7351,1.5798,1.088,1.9558,1.7868,50.166,0.33194,716.11,0.88281,1.6322,6.0187,2.0518,0.88281,42.642,6.1221,2770.74,1.7656,1.4089,270.14,1.4802,581.27,7.3057,2045.44,302.54,20.305,110.26,32.06,156.89,7.4368,14.6026,67.951,4.029,8.4309,7.4613,2.0493,0.60919,0.60919,1.8466,0.60919,1.2538,0.60955,14.2641,1734.71,6.991,163.55,6.8842,14.0952,22.724,245.81,9227,3.8649,0.60919,42.642,0.27578,1546.61,91.1,0.60919,42.167,0.62592,115.83,69.254,42.316,3385.59,492.81,1.9422,1159.49,0.2712,0.7239,132.85,6704,1336.12,81.69,39.727,10.4481,0.5676,10.2068,11.5232,2527.8,59.781,5.9503,972.86,7.0907,42.531,26.011,10.3907,58.861,8.0892,3.3566,20128,10.4481,102.25,12.2491,7.9663,67.643,2.1287,0.33944,0.88281,3.0367,3.3798,45.491,53.23,3.5081,4084.89,3.2134,13839,59.846,26.754,399.78,3.3106,4.2039,5.0809,2.6741,9.3996,1.6322,0.60919,13.965,2312.97,3.3666,4.2465,24.408,7.722,44.141,10.4481,39.018,2.1943,3.9698,1.2888,2.0445,1.27,5.4678,30.778,808.13,4.6886,1501.33,0.88281,12.4891,606.11,92671,13310,131.85,3.2046,655.96,2.3637,1.9342,655.96,119.46,149.66,10.5104,6.9019,15.3427,0.00324,0.20416,0.00212,0.00199
